pass_id,pack_number,pack_name,repo,node_id_class_type,display_name,category,schema_level,status,input_summary,output_summary,primary_use,models_or_dependencies,workflow_generation_policy,portable_default_candidate,requires_local_test,risk_tags,source_refs,notes
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_DefaultUniversalWeights,Default Weights,Adv-ControlNet/weights,schema_confirmed,active,optional cn_extras; hidden autosize,"CONTROL_NET_WEIGHTS, TIMESTEP_KEYFRAME",Default universal ControlNet weights and shortcut timestep group.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,safe_to_generate_if_advanced_controlnet_installed,True,True,controlnet_model_required;advanced_conditioning,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_DiffControlNetLoaderAdvanced,Load Advanced ControlNet Model (diff),Adv-ControlNet,schema_confirmed,active,required model MODEL and cnet; optional _tk_opt; hidden autosize,CONTROL_NET,"Load diff-style ControlNet against model, required for some advanced/control-diff models.",Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_ExtrasMiddleMult,Middle Weight Extras,Adv-ControlNet/weights/extras,schema_confirmed,active,required middle_mult FLOAT; optional cn_extras,CN_WEIGHTS_EXTRAS,Adds middle-block multiplier extras to weight nodes.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_ReferenceControlNet,Reference ControlNet,Advanced ControlNet,mapping_confirmed,active,model/ref conditioning,CONTROL_NET,reference controlnet,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_ReferenceControlNetFinetune,Reference ControlNet (Finetune),Advanced ControlNet,mapping_confirmed,active,model/ref finetune settings,CONTROL_NET,reference finetune,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_ReferencePreprocessor,Reference Preprocessor,Advanced ControlNet,mapping_confirmed,active,image/ref settings,IMAGE,reference preprocess,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_ScaledSoftControlNetWeights,Scaled Soft Weights,Adv-ControlNet/weights,schema_confirmed,active,"required base_multiplier FLOAT default 0.825; optional uncond_multiplier, cn_extras","CONTROL_NET_WEIGHTS, TIMESTEP_KEYFRAME",Scaled universal soft weights.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,safe_to_generate_if_advanced_controlnet_installed,True,True,controlnet_model_required;advanced_conditioning,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SoftControlNetWeightsSD15,ControlNet Soft Weights SD1.5,Adv-ControlNet/weights/ControlNet,schema_confirmed,active,"required output_0..output_11 and middle_0 with soft defaults; optional uncond_multiplier, cn_extras","CONTROL_NET_WEIGHTS, TIMESTEP_KEYFRAME",Soft SD1.5 block weights.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SoftT2IAdapterWeights,T2IAdapter Soft Weights,Adv-ControlNet/weights/T2IAdapter,schema_confirmed,active,"required input_0..input_3 with soft defaults; optional uncond_multiplier, cn_extras","CONTROL_NET_WEIGHTS, TIMESTEP_KEYFRAME",Soft T2IAdapter weights.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlIndexMethodNode,SparseCtrl Index Method,Advanced ControlNet,mapping_confirmed,active,index mode,SPARSE_METHOD,SparseCtrl index method,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlLoaderAdvanced,Load SparseCtrl Model,Advanced ControlNet,mapping_confirmed,active,model file,CONTROL_NET,load SparseCtrl,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlMergedLoaderAdvanced,Load Merged SparseCtrl Model,Advanced ControlNet,mapping_confirmed,active,model file,CONTROL_NET,load merged SparseCtrl,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlRGBPreprocessor,RGB SparseCtrl,Advanced ControlNet,mapping_confirmed,active,image/input frames,IMAGE,SparseCtrl preprocessor,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlSpreadMethodNode,SparseCtrl Spread Method,Advanced ControlNet,mapping_confirmed,active,spread mode,SPARSE_METHOD,SparseCtrl spread method,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_SparseCtrlWeightExtras,SparseCtrl Weight Extras,Advanced ControlNet,mapping_confirmed,active,extra weights,EXTRAS,SparseCtrl extras,advanced_control nodes; controlnet models; optional sparse/control++ deps,guarded_generate_after_schema_check,no,yes,"controlnet,keyframes,workflow_sensitive",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_TimestepKeyframeFromStrengthList,Timestep Keyframe From List,Adv-ControlNet/keyframes,schema_confirmed,active,"required float_strengths forceInput, start_percent, end_percent; optional prev_timestep_kf, cn_weights, latent_keyframe, null_latent_kf_strength, inherit_missing, mask_optional, print_keyframes",TIMESTEP_KEYFRAME,Build timestep keyframes from a float list.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ACN_TimestepKeyframeInterpolation,Timestep Keyframe Interpolation,Adv-ControlNet/keyframes,schema_confirmed,active,"required start_percent, end_percent, strength_start, strength_end, interpolation, intervals; optional previous keyframes, weights, latent keyframes, null strength, inherit_missing, mask_optional, print_keyframes",TIMESTEP_KEYFRAME,Generate interpolated timestep keyframes.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ControlNetLoaderAdvanced,Load Advanced ControlNet Model [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,CustomControlNetWeights,ControlNet Custom Weights [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,CustomT2IAdapterWeights,T2IAdapter Custom Weights [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,DiffControlNetLoaderAdvanced,Load Advanced ControlNet Model diff [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,LatentKeyframe,Latent Keyframe,Adv-ControlNet/keyframes,schema_confirmed,active,"required batch_index INT, strength FLOAT; optional prev_latent_kf",LATENT_KEYFRAME,Target a latent batch index with a ControlNet strength.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,LatentKeyframeBatchedGroup,Latent Keyframe From List,Adv-ControlNet/keyframes,schema_confirmed,active,"required float_strengths forceInput; optional prev_latent_kf, print_keyframes",LATENT_KEYFRAME,Convert an incoming float list into latent keyframes.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,LatentKeyframeGroup,Latent Keyframe Group,Adv-ControlNet/keyframes,schema_confirmed,active,"required index_strengths STRING multiline; optional prev_latent_kf, latent_optional, print_keyframes",LATENT_KEYFRAME,Build latent keyframe groups from textual index/strength ranges.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,LatentKeyframeTiming,Latent Keyframe Interpolation,Adv-ControlNet/keyframes,schema_confirmed,active,"required batch_index_from, batch_index_to_excl, strength_from, strength_to, interpolation; optional prev_latent_kf, print_keyframes",LATENT_KEYFRAME,Interpolate latent keyframe strengths across batch index ranges.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,LoadImagesFromDirectory,Load Images [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ScaledSoftControlNetWeights,Scaled Soft Weights [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,ScaledSoftMaskedUniversalWeights,Scaled Soft Masked Weights,Adv-ControlNet/weights,schema_confirmed,active,"required mask, min_base_multiplier, max_base_multiplier; optional uncond_multiplier, cn_extras","CONTROL_NET_WEIGHTS, TIMESTEP_KEYFRAME",Mask-scaled universal weights.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,guarded_generate_after_local_test,False,True,controlnet_model_required;advanced_conditioning;version_sensitive,turn149file0 turn150file0 turn151file0 turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,SoftControlNetWeights,ControlNet Soft Weights [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,SoftT2IAdapterWeights,T2IAdapter Soft Weights [DEPRECATED],Advanced ControlNet/deprecated,mapping_confirmed,deprecated,legacy inputs,legacy outputs,legacy/deprecated compatibility,advanced_control deprecated module,do_not_generate,no,no,"deprecated,red_node_avoidance",turn146file0;turn147file0,
PASS_02A,16,ComfyUI-Advanced-ControlNet,Kosinkadink/ComfyUI-Advanced-ControlNet,TimestepKeyframe,Timestep Keyframe,Adv-ControlNet/keyframes,schema_confirmed,active,"required start_percent; optional prev_timestep_kf, strength, cn_weights, latent_keyframe, null_latent_kf_strength, inherit_missing, guarantee_steps, mask_optional",TIMESTEP_KEYFRAME,Create or append a timestep keyframe for ControlNet strength/weights/mask behavior.,Advanced-ControlNet; ControlNet models in models/controlnet; preprocessors usually provided by ControlNet Aux or native image inputs.,safe_to_generate_if_advanced_controlnet_installed,True,True,controlnet_model_required;advanced_conditioning,turn149file0 turn150file0 turn151file0 turn147file0,
