pass_id,pack_number,pack_name,repo,node_id_class_type,display_name,category,schema_level,status,input_summary,output_summary,primary_use,models_or_dependencies,workflow_generation_policy,portable_default_candidate,requires_local_test,risk_tags,source_refs,notes
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapter,IPAdapter,ipadapter,schema_confirmed,active,required model MODEL; ipadapter IPADAPTER; image IMAGE; weight FLOAT default 1.0 min -1 max 3; start_at/end_at FLOAT 0-1; weight_type standard/prompt-important/style-transfer; optional attn_mask MASK,MODEL,Simple image-reference adapter apply; best default IPAdapter apply node when using Unified Loader.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",safe_to_generate_if_ipadapter_installed,True,True,ipadapter_model_required;clipvision_required;model_patch,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterAdvanced,IPAdapter Advanced,ipadapter,schema_confirmed,active,"required model, ipadapter, image, weight FLOAT -1..5, weight_type WEIGHT_TYPES, combine_embeds concat/add/subtract/average/norm average, start_at/end_at, embeds_scaling; optional image_negative, attn_mask, clip_vision",MODEL,"Advanced IPAdapter apply with negative reference, mask, optional clip vision, and embedding controls.","IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",safe_to_generate_if_ipadapter_installed,True,True,ipadapter_model_required;clipvision_required;model_patch,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterBatch,IPAdapter Batch (Adv.),ipadapter,schema_confirmed,active,"same as Advanced but unfold_batch=True; adds encode_batch_size INT 0..4096; optional image_negative, attn_mask, clip_vision",MODEL,Batch-aware IPAdapter application for video/reference batches.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterClipVisionEnhancer,IPAdapter ClipVision Enhancer,ipadapter/dev,schema_confirmed,active,"required model, ipadapter, image, weight, weight_type, combine_embeds, start/end, embeds_scaling, enhance_tiles, enhance_ratio; optional image_negative, attn_mask, clip_vision",MODEL,Enhanced/tiled CLIPVision encoding before adapter application.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",rag_only_or_expert_local_test,False,True,dev_node;ipadapter_model_required;clipvision_required;layer_weight_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterClipVisionEnhancerBatch,IPAdapter ClipVision Enhancer Batch,ipadapter/dev,schema_confirmed,active,"batch enhancer variant; adds encode_batch_size and different enhance_ratio default; optional negative image, mask, clip vision",MODEL,Batch enhanced CLIPVision encoding path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",rag_only_or_expert_local_test,False,True,dev_node;ipadapter_model_required;clipvision_required;layer_weight_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterCombineEmbeds,IPAdapter Combine Embeds,ipadapter/helpers,schema_confirmed,active,embed1; method concat/add/subtract/average/norm average/max/min; optional embed2-5,EMBEDS,combine multiple embeddings,IPAdapter/CLIPVision embeddings,safe_to_generate_if_ipadapter_installed,True,True,ipadapter_model_required;clipvision_required;model_patch,turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterCombineParams,IPAdapter Combine Params,ipadapter/helpers,schema_confirmed,active,params_1 params_2 optional params_3-5,IPADAPTER_PARAMS,combine regional/image prompt params,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterCombineWeights,IPAdapter Combine Weights,ipadapter/helpers,schema_confirmed,active,weights_1; weights_2,"FLOAT,INT",combine weight lists,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterEmbeds,IPAdapter Embeds,ipadapter/embeds,schema_confirmed,active,"required model, ipadapter, pos_embed EMBEDS, weight, weight_type, start_at/end_at, embeds_scaling; optional neg_embed, attn_mask, clip_vision","MODEL, optional IMAGE face_image",Apply IPAdapter from precomputed embeddings.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterEmbedsBatch,IPAdapter Embeds Batch,ipadapter/embeds,schema_confirmed,active,batch variant of IPAdapterEmbeds with unfold_batch=True,"MODEL, optional IMAGE face_image",Batch apply from precomputed embeddings.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterEncoder,IPAdapter Encoder,ipadapter/helpers,schema_confirmed,active,ipadapter; image; weight; optional mask/clip_vision,"EMBEDS, EMBEDS",encode reference image to pos/neg embeds,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterFaceID,IPAdapter FaceID,ipadapter/faceid,schema_confirmed,active,"required model, ipadapter, image, weight, weight_faceidv2, weight_type, combine_embeds, start_at/end_at, embeds_scaling; optional image_negative, attn_mask, clip_vision, insightface","MODEL, IMAGE face_image",Identity/FaceID reference control; requires face detection/InsightFace for FaceID models.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterFaceIDKolors,IPAdapter FaceID Kolors,ipadapter/faceid,schema_confirmed,active,"FaceID Kolors variant; adds weight_kolors FLOAT; required model, ipadapter, image, weights, weight_type, combine_embeds, start/end, embeds_scaling; optional negative image/mask/clipvision/insightface","MODEL, IMAGE face_image",Kolors FaceID identity path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterFromParams,IPAdapter from Params,ipadapter/params,schema_confirmed,active,"required model MODEL; ipadapter IPADAPTER; ipadapter_params IPADAPTER_PARAMS; combine_embeds; embeds_scaling; optional image_negative, clip_vision",MODEL,Apply combined regional/param IPAdapter conditions.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterInsightFaceLoader,IPAdapter InsightFace Loader,ipadapter/loaders,schema_confirmed,active,required provider CPU/CUDA/ROCM; model_name buffalo_l/antelopev2,INSIGHTFACE,Loads InsightFace backend for FaceID nodes.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterLoadEmbeds,IPAdapter Load Embeds,ipadapter/helpers,schema_confirmed,active,embeds file from input directory,EMBEDS,load .ipadpt embeds,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterMS,IPAdapter Mad Scientist,ipadapter/dev,schema_confirmed,active,"required model, ipadapter, image, weight, weight_faceidv2, weight_type, combine_embeds, start/end, embeds_scaling, layer_weights STRING; optional image_negative, attn_mask, clip_vision, insightface",MODEL,Developer/experimental layer-weight IPAdapter path; not a beginner workflow default.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",rag_only_or_expert_local_test,False,True,dev_node;ipadapter_model_required;clipvision_required;layer_weight_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterModelLoader,IPAdapter Model Loader,ipadapter/loaders,schema_confirmed,active,required ipadapter_file from models/ipadapter,IPADAPTER,Direct IPAdapter model load without full pipeline.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",safe_to_generate_if_ipadapter_installed,True,True,ipadapter_model_required;clipvision_required;model_patch,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterNoise,IPAdapter Noise,ipadapter/helpers,schema_confirmed,active,type fade/dissolve/gaussian/shuffle; strength; blur; optional image,IMAGE,create deterministic negative/noise reference image,IPAdapter/CLIPVision embeddings,safe_to_generate_if_ipadapter_installed,True,True,ipadapter_model_required;clipvision_required;model_patch,turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterPreciseComposition,IPAdapter Precise Composition,ipadapter/style_composition,schema_confirmed,active,"required model, ipadapter, image, weight, composition_boost, combine_embeds, start/end, embeds_scaling; optional image_negative, attn_mask, clip_vision",MODEL,Precise composition/reference layout path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterPreciseCompositionBatch,IPAdapter Precise Composition Batch,ipadapter/style_composition,schema_confirmed,active,batch variant of precise composition with unfold_batch=True,MODEL,Batch precise composition path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterPreciseStyleTransfer,IPAdapter Precise Style Transfer,ipadapter/style_composition,schema_confirmed,active,"required model, ipadapter, image, weight, style_boost, combine_embeds, start/end, embeds_scaling; optional image_negative, attn_mask, clip_vision",MODEL,Precise style-transfer preset path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterPreciseStyleTransferBatch,IPAdapter Precise Style Transfer Batch,ipadapter/style_composition,schema_confirmed,active,batch variant of precise style transfer with unfold_batch=True,MODEL,Batch precise style-transfer path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterPromptScheduleFromWeightsStrategy,Prompt Schedule From Weights Strategy,ipadapter/helpers,schema_confirmed,active,weights_strategy; prompt multiline,STRING,make prompt schedule,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterRegionalConditioning,IPAdapter Regional Conditioning,ipadapter/helpers,schema_confirmed,active,image; image_weight; prompt_weight; weight_type; start/end; optional mask/positive/negative,"IPADAPTER_PARAMS, CONDITIONING, CONDITIONING",regional IPAdapter conditioning,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterSaveEmbeds,IPAdapter Save Embeds,ipadapter/helpers,schema_confirmed,active,embeds; filename_prefix,output file,save .ipadpt embeds,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterStyleComposition,IPAdapter Style & Composition SDXL,ipadapter/style_composition,schema_confirmed,active,"required model, ipadapter, image_style, image_composition, weight_style, weight_composition, expand_style BOOLEAN, combine_embeds default average, start_at/end_at, embeds_scaling; optional negative image/mask/clip vision",MODEL,SDXL-only style plus composition transfer path.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterStyleCompositionBatch,IPAdapter Style & Composition Batch SDXL,ipadapter/style_composition,schema_confirmed,active,"batch style/composition variant; required model, ipadapter, image_style, image_composition, style/composition weights, expand_style, start_at/end_at, embeds_scaling; optional image_negative, attn_mask, clip_vision",MODEL,Batch SDXL style/composition transfer.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterTiled,IPAdapter Tiled,ipadapter/tiled,schema_confirmed,active,"required model, ipadapter, image, weight, weight_type, combine_embeds, start_at/end_at, sharpening, embeds_scaling; optional image_negative, attn_mask, clip_vision","MODEL, IMAGE tiles, MASK masks",Tiled IPAdapter application; useful for wide/tall references and regional influence masks.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterTiledBatch,IPAdapter Tiled Batch,ipadapter/tiled,schema_confirmed,active,"batch tiled variant; adds encode_batch_size; required model, ipadapter, image, weight, weight_type, start/end, sharpening, embeds_scaling; optional image_negative, attn_mask, clip_vision","MODEL, IMAGE tiles, MASK masks",Batch tiled IPAdapter for video/reference batches.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterUnifiedLoader,IPAdapter Unified Loader,ipadapter,mapping_confirmed,active,model; preset; optional ipadapter pipeline,"MODEL, IPADAPTER",load IPAdapter + CLIPVision + optional InsightFace,IPAdapter models; CLIPVision; InsightFace for FaceID; optional LoRA,guarded_generate_after_schema_check,no,yes,"clipvision,model_patch,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterUnifiedLoaderCommunity,IPAdapter Unified Loader Community,ipadapter/loaders,schema_confirmed,active,required model MODEL; preset Composition/Kolors; optional ipadapter IPADAPTER,"MODEL, IPADAPTER",Community preset loader for Composition/Kolors.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterUnifiedLoaderFaceID,IPAdapter Unified Loader FaceID,ipadapter/faceid,schema_confirmed,active,required model MODEL; preset FACEID/FACEID PLUS/FACEID PLUS V2/FACEID PORTRAIT/FACEID PORTRAIT UNNORM; lora_strength FLOAT default 0.6; provider CPU/CUDA/ROCM/DirectML/OpenVINO/CoreML; optional ipadapter IPADAPTER,"MODEL, IPADAPTER",Loads FaceID IPAdapter pipeline and InsightFace provider.,"IPAdapter model, CLIPVision model; FaceID nodes additionally require InsightFace; models stored under ComfyUI/models/ipadapter and clip_vision/clip as applicable.",guarded_generate_after_local_test,False,True,ipadapter_model_required;clipvision_required;model_patch;batch_shape_sensitive,turn155file0 turn148file0 turn139file0 turn140file0,Mapping confirmed; exact apply-node schema needs per-class sweep before publishing workflows.
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterWeights,IPAdapter Weights,ipadapter/helpers,schema_confirmed,active,weights string; timing; frames; frame range; method; optional image,"FLOAT,FLOAT,INT,IMAGE,IMAGE,WEIGHTS_STRATEGY",create animated/batch IPAdapter weight schedule,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
PASS_02A,13,ComfyUI_IPAdapter_plus,cubiq/ComfyUI_IPAdapter_plus,IPAdapterWeightsFromStrategy,IPAdapter Weights From Strategy,ipadapter/helpers,schema_confirmed,active,weights_strategy; optional image,"FLOAT,FLOAT,INT,IMAGE,IMAGE,WEIGHTS_STRATEGY",rebuild weights from strategy,IPAdapter/CLIPVision embeddings,guarded_generate_after_local_test,no,yes,"clipvision,embedding_schedule,dependency_sensitive",turn135file0;turn136file0;turn139file0;turn140file0,
